plane_idx,x_cm,z_cm,weight
0,0.005995,-0.011204,0.998129
1,0.002997,-0.005602,0.998129
2,-0.000000,0.000000,0.998129
3,-0.002997,0.005602,0.998129
4,-0.005995,0.011204,0.998129
0,0.040639,-0.048429,0.953897
1,0.020319,-0.024214,0.953897
2,0.000000,-0.000000,0.953897
3,-0.020319,0.024214,0.953897
4,-0.040639,0.048429,0.953897
0,-0.044923,-0.042020,0.956328
1,-0.022461,-0.021010,0.956328
2,-0.000000,-0.000000,0.956328
3,0.022461,0.021010,0.956328
4,0.044923,0.042020,0.956328
0,-0.094059,0.007104,0.899024
1,-0.047030,0.003552,0.899024
2,0.000000,0.000000,0.899024
3,0.047030,-0.003552,0.899024
4,0.094059,-0.007104,0.899024
0,-0.013620,0.052402,0.966092
1,-0.006810,0.026201,0.966092
2,0.000000,-0.000000,0.966092
3,0.006810,-0.026201,0.966092
4,0.013620,-0.052402,0.966092
0,-0.054067,0.068527,0.913133
1,-0.027033,0.034263,0.913133
2,0.000000,0.000000,0.913133
3,0.027033,-0.034263,0.913133
4,0.054067,-0.068527,0.913133
0,0.060325,0.023892,0.951468
1,0.030162,0.011946,0.951468
2,-0.000000,0.000000,0.951468
3,-0.030162,-0.011946,0.951468
4,-0.060325,-0.023892,0.951468
0,-0.028752,-0.040971,0.970993
1,-0.014376,-0.020485,0.970993
2,0.000000,-0.000000,0.970993
3,0.014376,0.020485,0.970993
4,0.028752,0.040971,0.970993
0,-0.060355,0.037676,0.941792
1,-0.030178,0.018838,0.941792
2,0.000000,-0.000000,0.941792
3,0.030178,-0.018838,0.941792
4,0.060355,-0.037676,0.941792
0,-0.063730,-0.032873,0.940888
1,-0.031865,-0.016436,0.940888
2,0.000000,-0.000000,0.940888
3,0.031865,0.016436,0.940888
4,0.063730,0.032873,0.940888
0,-0.028669,0.041992,0.970073
1,-0.014334,0.020996,0.970073
2,0.000000,-0.000000,0.970073
3,0.014334,-0.020996,0.970073
4,0.028669,-0.041992,0.970073
0,0.071611,-0.029434,0.931278
1,0.035805,-0.014717,0.931278
2,-0.000000,-0.000000,0.931278
3,-0.035805,0.014717,0.931278
4,-0.071611,0.029434,0.931278
0,-0.002800,-0.046381,0.974984
1,-0.001400,-0.023191,0.974984
2,0.000000,0.000000,0.974984
3,0.001400,0.023191,0.974984
4,0.002800,0.046381,0.974984
0,0.003435,-0.073099,0.938479
1,0.001717,-0.036549,0.938479
2,-0.000000,-0.000000,0.938479
3,-0.001717,0.036549,0.938479
4,-0.003435,0.073099,0.938479
0,-0.016454,-0.035343,0.982373
1,-0.008227,-0.017671,0.982373
2,-0.000000,0.000000,0.982373
3,0.008227,0.017671,0.982373
4,0.016454,0.035343,0.982373
0,-0.001834,-0.083366,0.920542
1,-0.000917,-0.041683,0.920542
2,-0.000000,0.000000,0.920542
3,0.000917,0.041683,0.920542
4,0.001834,0.083366,0.920542
0,0.040264,-0.014774,0.978675
1,0.020132,-0.007387,0.978675
2,0.000000,0.000000,0.978675
3,-0.020132,0.007387,0.978675
4,-0.040264,0.014774,0.978675
0,-0.055759,-0.074491,0.901659
1,-0.027879,-0.037245,0.901659
2,0.000000,0.000000,0.901659
3,0.027879,0.037245,0.901659
4,0.055759,0.074491,0.901659
0,-0.058651,-0.051585,0.930082
1,-0.029326,-0.025792,0.930082
2,-0.000000,0.000000,0.930082
3,0.029326,0.025792,0.930082
4,0.058651,0.051585,0.930082
0,0.011904,0.061875,0.954201
1,0.005952,0.030937,0.954201
2,0.000000,-0.000000,0.954201
3,-0.005952,-0.030937,0.954201
4,-0.011904,-0.061875,0.954201
0,0.073617,-0.015981,0.934874
1,0.036808,-0.007991,0.934874
2,0.000000,0.000000,0.934874
3,-0.036808,0.007991,0.934874
4,-0.073617,0.015981,0.934874
0,-0.005792,0.037145,0.983606
1,-0.002896,0.018572,0.983606
2,-0.000000,0.000000,0.983606
3,0.002896,-0.018572,0.983606
4,0.005792,-0.037145,0.983606
0,0.030966,-0.052898,0.956634
1,0.015483,-0.026449,0.956634
2,-0.000000,-0.000000,0.956634
3,-0.015483,0.026449,0.956634
4,-0.030966,0.052898,0.956634
0,-0.068581,0.027539,0.937276
1,-0.034291,0.013769,0.937276
2,0.000000,-0.000000,0.937276
3,0.034291,-0.013769,0.937276
4,0.068581,-0.027539,0.937276
0,-0.053869,-0.001717,0.966398
1,-0.026935,-0.000859,0.966398
2,-0.000000,0.000000,0.966398
3,0.026935,0.000859,0.966398
4,0.053869,0.001717,0.966398
0,0.067672,-0.021357,0.942094
1,0.033836,-0.010679,0.942094
2,-0.000000,-0.000000,0.942094
3,-0.033836,0.010679,0.942094
4,-0.067672,0.021357,0.942094
0,-0.030419,-0.029340,0.979291
1,-0.015210,-0.014670,0.979291
2,0.000000,0.000000,0.979291
3,0.015210,0.014670,0.979291
4,0.030419,0.029340,0.979291
0,0.016490,-0.070167,0.940285
1,0.008245,-0.035084,0.940285
2,-0.000000,0.000000,0.940285
3,-0.008245,0.035084,0.940285
4,-0.016490,0.070167,0.940285
0,-0.033453,-0.081444,0.911657
1,-0.016727,-0.040722,0.911657
2,-0.000000,0.000000,0.911657
3,0.016727,0.040722,0.911657
4,0.033453,0.081444,0.911657
0,-0.051218,0.041471,0.949953
1,-0.025609,0.020735,0.949953
2,0.000000,0.000000,0.949953
3,0.025609,-0.020735,0.949953
4,0.051218,-0.041471,0.949953
0,0.050202,0.069325,0.916389
1,0.025101,0.034662,0.916389
2,-0.000000,-0.000000,0.916389
3,-0.025101,-0.034662,0.916389
4,-0.050202,-0.069325,0.916389
0,0.044596,0.014951,0.974370
1,0.022298,0.007475,0.974370
2,-0.000000,0.000000,0.974370
3,-0.022298,-0.007475,0.974370
4,-0.044596,-0.014951,0.974370
0,0.051129,0.046422,0.945111
1,0.025565,0.023211,0.945111
2,0.000000,0.000000,0.945111
3,-0.025565,-0.023211,0.945111
4,-0.051129,-0.046422,0.945111
0,-0.047404,0.028591,0.964563
1,-0.023702,0.014296,0.964563
2,-0.000000,-0.000000,0.964563
3,0.023702,-0.014296,0.964563
4,0.047404,-0.028591,0.964563
0,0.030398,-0.078670,0.918760
1,0.015199,-0.039335,0.918760
2,-0.000000,0.000000,0.918760
3,-0.015199,0.039335,0.918760
4,-0.030398,0.078670,0.918760
0,-0.068734,0.063979,0.899903
1,-0.034367,0.031989,0.899903
2,-0.000000,-0.000000,0.899903
3,0.034367,-0.031989,0.899903
4,0.068734,-0.063979,0.899903
0,-0.029857,-0.015985,0.986692
1,-0.014928,-0.007992,0.986692
2,-0.000000,-0.000000,0.986692
3,0.014928,0.007992,0.986692
4,0.029857,0.015985,0.986692
0,-0.041048,0.067645,0.928288
1,-0.020524,0.033823,0.928288
2,0.000000,0.000000,0.928288
3,0.020524,-0.033823,0.928288
4,0.041048,-0.067645,0.928288
0,0.024249,-0.011523,0.991636
1,0.012125,-0.005762,0.991636
2,0.000000,0.000000,0.991636
3,-0.012125,0.005762,0.991636
4,-0.024249,0.011523,0.991636
0,0.004825,0.064084,0.952378
1,0.002412,0.032042,0.952378
2,-0.000000,0.000000,0.952378
3,-0.002412,-0.032042,0.952378
4,-0.004825,-0.064084,0.952378
0,-0.057058,-0.041554,0.942696
1,-0.028529,-0.020777,0.942696
2,-0.000000,0.000000,0.942696
3,0.028529,0.020777,0.942696
4,0.057058,0.041554,0.942696
0,0.065702,0.051864,0.919947
1,0.032851,0.025932,0.919947
2,0.000000,-0.000000,0.919947
3,-0.032851,-0.025932,0.919947
4,-0.065702,-0.051864,0.919947
0,0.002993,-0.032116,0.987928
1,0.001496,-0.016058,0.987928
2,0.000000,0.000000,0.987928
3,-0.001496,0.016058,0.987928
4,-0.002993,0.032116,0.987928
0,0.031608,-0.071800,0.929484
1,0.015804,-0.035900,0.929484
2,-0.000000,0.000000,0.929484
3,-0.015804,0.035900,0.929484
4,-0.031608,0.071800,0.929484
0,-0.017624,-0.084393,0.915206
1,-0.008812,-0.042196,0.915206
2,-0.000000,-0.000000,0.915206
3,0.008812,0.042196,0.915206
4,0.017624,0.084393,0.915206
0,-0.033157,0.068035,0.934275
1,-0.016578,0.034017,0.934275
2,-0.000000,0.000000,0.934275
3,0.016578,-0.034017,0.934275
4,0.033157,-0.068035,0.934275
0,-0.038164,0.003177,0.982989
1,-0.019082,0.001588,0.982989
2,-0.000000,0.000000,0.982989
3,0.019082,-0.001588,0.982989
4,0.038164,-0.003177,0.982989
0,-0.069681,-0.041533,0.924707
1,-0.034840,-0.020767,0.924707
2,0.000000,-0.000000,0.924707
3,0.034840,0.020767,0.924707
4,0.069681,0.041533,0.924707
0,-0.014760,-0.052347,0.965786
1,-0.007380,-0.026174,0.965786
2,-0.000000,0.000000,0.965786
3,0.007380,0.026174,0.965786
4,0.014760,0.052347,0.965786
0,-0.032800,0.081055,0.912840
1,-0.016400,0.040527,0.912840
2,0.000000,-0.000000,0.912840
3,0.016400,-0.040527,0.912840
4,0.032800,-0.081055,0.912840
0,0.040240,-0.007772,0.980524
1,0.020120,-0.003886,0.980524
2,0.000000,0.000000,0.980524
3,-0.020120,0.003886,0.980524
4,-0.040240,0.007772,0.980524
0,0.011411,-0.081629,0.922326
1,0.005705,-0.040814,0.922326
2,-0.000000,-0.000000,0.922326
3,-0.005705,0.040814,0.922326
4,-0.011411,0.081629,0.922326
0,0.003697,0.001146,0.999827
1,0.001849,0.000573,0.999827
2,0.000000,0.000000,0.999827
3,-0.001849,-0.000573,0.999827
4,-0.003697,-0.001146,0.999827
0,-0.089255,-0.023907,0.902978
1,-0.044628,-0.011953,0.902978
2,-0.000000,0.000000,0.902978
3,0.044628,0.011953,0.902978
4,0.089255,0.023907,0.902978
0,0.043326,0.057023,0.941039
1,0.021663,0.028512,0.941039
2,0.000000,0.000000,0.941039
3,-0.021663,-0.028512,0.941039
4,-0.043326,-0.057023,0.941039
0,-0.027574,0.010343,0.989936
1,-0.013787,0.005171,0.989936
2,0.000000,0.000000,0.989936
3,0.013787,-0.005171,0.989936
4,0.027574,-0.010343,0.989936
0,0.087642,0.002164,0.912395
1,0.043821,0.001082,0.912395
2,-0.000000,0.000000,0.912395
3,-0.043821,-0.001082,0.912395
4,-0.087642,-0.002164,0.912395
0,0.051118,-0.040786,0.950710
1,0.025559,-0.020393,0.950710
2,0.000000,0.000000,0.950710
3,-0.025559,0.020393,0.950710
4,-0.051118,0.040786,0.950710
0,-0.015740,0.048210,0.970226
1,-0.007870,0.024105,0.970226
2,-0.000000,0.000000,0.970226
3,0.007870,-0.024105,0.970226
4,0.015740,-0.048210,0.970226
0,-0.077330,0.001090,0.931427
1,-0.038665,0.000545,0.931427
2,-0.000000,0.000000,0.931427
3,0.038665,-0.000545,0.931427
4,0.077330,-0.001090,0.931427
0,-0.042673,-0.018022,0.975138
1,-0.021336,-0.009011,0.975138
2,0.000000,-0.000000,0.975138
3,0.021336,0.009011,0.975138
4,0.042673,0.018022,0.975138
0,0.006294,-0.089846,0.907679
1,0.003147,-0.044923,0.907679
2,-0.000000,-0.000000,0.907679
3,-0.003147,0.044923,0.907679
4,-0.006294,0.089846,0.907679
0,-0.014822,-0.002893,0.997356
1,-0.007411,-0.001446,0.997356
2,-0.000000,-0.000000,0.997356
3,0.007411,0.001446,0.997356
4,0.014822,0.002893,0.997356
0,-0.088301,0.010083,0.910034
1,-0.044151,0.005041,0.910034
2,0.000000,-0.000000,0.910034
3,0.044151,-0.005041,0.910034
4,0.088301,-0.010083,0.910034
0,0.077790,-0.011954,0.929035
1,0.038895,-0.005977,0.929035
2,-0.000000,0.000000,0.929035
3,-0.038895,0.005977,0.929035
4,-0.077790,0.011954,0.929035
0,-0.001440,-0.048546,0.972680
1,-0.000720,-0.024273,0.972680
2,-0.000000,-0.000000,0.972680
3,0.000720,0.024273,0.972680
4,0.001440,0.048546,0.972680
0,0.071630,0.025241,0.933824
1,0.035815,0.012621,0.933824
2,0.000000,0.000000,0.933824
3,-0.035815,-0.012621,0.933824
4,-0.071630,-0.025241,0.933824
0,-0.062974,-0.054537,0.920689
1,-0.031487,-0.027268,0.920689
2,-0.000000,-0.000000,0.920689
3,0.031487,0.027268,0.920689
4,0.062974,0.054537,0.920689
0,-0.042548,-0.003975,0.978829
1,-0.021274,-0.001988,0.978829
2,0.000000,0.000000,0.978829
3,0.021274,0.001988,0.978829
4,0.042548,0.003975,0.978829
0,-0.025435,-0.080660,0.918315
1,-0.012718,-0.040330,0.918315
2,0.000000,0.000000,0.918315
3,0.012718,0.040330,0.918315
4,0.025435,0.080660,0.918315
0,0.002663,-0.067742,0.947077
1,0.001332,-0.033871,0.947077
2,0.000000,0.000000,0.947077
3,-0.001332,0.033871,0.947077
4,-0.002663,0.067742,0.947077
0,-0.043585,-0.066341,0.927840
1,-0.021792,-0.033170,0.927840
2,-0.000000,0.000000,0.927840
3,0.021792,0.033170,0.927840
4,0.043585,0.066341,0.927840
0,-0.085917,-0.014051,0.913578
1,-0.042959,-0.007026,0.913578
2,0.000000,0.000000,0.913578
3,0.042959,0.007026,0.913578
4,0.085917,0.014051,0.913578
0,0.043986,0.047278,0.951924
1,0.021993,0.023639,0.951924
2,0.000000,0.000000,0.951924
3,-0.021993,-0.023639,0.951924
4,-0.043986,-0.047278,0.951924
0,-0.018965,0.035403,0.981293
1,-0.009482,0.017702,0.981293
2,-0.000000,-0.000000,0.981293
3,0.009482,-0.017702,0.981293
4,0.018965,-0.035403,0.981293
0,-0.070797,0.003170,0.942245
1,-0.035399,0.001585,0.942245
2,0.000000,-0.000000,0.942245
3,0.035399,-0.001585,0.942245
4,0.070797,-0.003170,0.942245
0,-0.023327,0.079640,0.921284
1,-0.011663,0.039820,0.921284
2,-0.000000,0.000000,0.921284
3,0.011663,-0.039820,0.921284
4,0.023327,-0.079640,0.921284
0,-0.004877,-0.092561,0.902392
1,-0.002439,-0.046280,0.902392
2,-0.000000,0.000000,0.902392
3,0.002439,0.046280,0.902392
4,0.004877,0.092561,0.902392
0,-0.054850,-0.068778,0.911806
1,-0.027425,-0.034389,0.911806
2,0.000000,-0.000000,0.911806
3,0.027425,0.034389,0.911806
4,0.054850,0.068778,0.911806
0,-0.049283,-0.014013,0.969613
1,-0.024641,-0.007007,0.969613
2,0.000000,-0.000000,0.969613
3,0.024641,0.007007,0.969613
4,0.049283,0.014013,0.969613
0,-0.019933,-0.075080,0.930829
1,-0.009966,-0.037540,0.930829
2,-0.000000,0.000000,0.930829
3,0.009966,0.037540,0.930829
4,0.019933,0.075080,0.930829
0,0.016395,0.073071,0.935625
1,0.008197,0.036536,0.935625
2,-0.000000,0.000000,0.935625
3,-0.008197,-0.036536,0.935625
4,-0.016395,-0.073071,0.935625
0,-0.043158,0.072368,0.918909
1,-0.021579,0.036184,0.918909
2,-0.000000,-0.000000,0.918909
3,0.021579,-0.036184,0.918909
4,0.043158,-0.072368,0.918909
0,-0.030120,-0.032844,0.976983
1,-0.015060,-0.016422,0.976983
2,0.000000,0.000000,0.976983
3,0.015060,0.016422,0.976983
4,0.030120,0.032844,0.976983
0,0.007761,0.093510,0.900048
1,0.003881,0.046755,0.900048
2,-0.000000,0.000000,0.900048
3,-0.003881,-0.046755,0.900048
4,-0.007761,-0.093510,0.900048
0,-0.020697,-0.060732,0.952530
1,-0.010348,-0.030366,0.952530
2,0.000000,0.000000,0.952530
3,0.010348,0.030366,0.952530
4,0.020697,0.060732,0.952530
0,0.038782,0.030134,0.972066
1,0.019391,0.015067,0.972066
2,0.000000,0.000000,0.972066
3,-0.019391,-0.015067,0.972066
4,-0.038782,-0.030134,0.972066
0,-0.008211,-0.042567,0.978214
1,-0.004105,-0.021284,0.978214
2,-0.000000,0.000000,0.978214
3,0.004105,0.021284,0.978214
4,0.008211,0.042567,0.978214
0,0.014741,-0.064954,0.948893
1,0.007370,-0.032477,0.948893
2,0.000000,0.000000,0.948893
3,-0.007370,0.032477,0.948893
4,-0.014741,0.064954,0.948893
0,0.018344,0.048941,0.968387
1,0.009172,0.024470,0.968387
2,0.000000,0.000000,0.968387
3,-0.009172,-0.024470,0.968387
4,-0.018344,-0.048941,0.968387
0,0.024375,-0.002606,0.993028
1,0.012188,-0.001303,0.993028
2,-0.000000,0.000000,0.993028
3,-0.012188,0.001303,0.993028
4,-0.024375,0.002606,0.993028
0,0.035334,0.014309,0.983143
1,0.017667,0.007154,0.983143
2,0.000000,0.000000,0.983143
3,-0.017667,-0.007154,0.983143
4,-0.035334,-0.014309,0.983143
0,0.086520,-0.028036,0.905913
1,0.043260,-0.014018,0.905913
2,-0.000000,-0.000000,0.905913
3,-0.043260,0.014018,0.905913
4,-0.086520,0.028036,0.905913
0,-0.039618,-0.057384,0.944055
1,-0.019809,-0.028692,0.944055
2,0.000000,-0.000000,0.944055
3,0.019809,0.028692,0.944055
4,0.039618,0.057384,0.944055
0,-0.016834,0.042533,0.975752
1,-0.008417,0.021267,0.975752
2,-0.000000,0.000000,0.975752
3,0.008417,-0.021267,0.975752
4,0.016834,-0.042533,0.975752
0,-0.048603,-0.024135,0.965939
1,-0.024302,-0.012067,0.965939
2,0.000000,0.000000,0.965939
3,0.024302,0.012067,0.965939
4,0.048603,0.024135,0.965939
0,-0.035816,0.054226,0.951316
1,-0.017908,0.027113,0.951316
2,0.000000,0.000000,0.951316
3,0.017908,-0.027113,0.951316
4,0.035816,-0.054226,0.951316
0,0.046120,-0.019788,0.970839
1,0.023060,-0.009894,0.970839
2,-0.000000,0.000000,0.970839
3,-0.023060,0.009894,0.970839
4,-0.046120,0.019788,0.970839
0,0.056287,0.072915,0.903564
1,0.028143,0.036457,0.903564
2,0.000000,-0.000000,0.903564
3,-0.028143,-0.036457,0.903564
4,-0.056287,-0.072915,0.903564
0,-0.005383,-0.071039,0.941641
1,-0.002691,-0.035520,0.941641
2,-0.000000,-0.000000,0.941641
3,0.002691,0.035520,0.941641
4,0.005383,0.071039,0.941641
0,0.058051,0.000988,0.961051
1,0.029026,0.000494,0.961051
2,0.000000,0.000000,0.961051
3,-0.029026,-0.000494,0.961051
4,-0.058051,-0.000988,0.961051
0,-0.068015,-0.046412,0.922474
1,-0.034008,-0.023206,0.922474
2,0.000000,-0.000000,0.922474
3,0.034008,0.023206,0.922474
4,0.068015,0.046412,0.922474
0,0.074363,0.055088,0.902685
1,0.037182,0.027544,0.902685
2,-0.000000,-0.000000,0.902685
3,-0.037182,-0.027544,0.902685
4,-0.074363,-0.055088,0.902685
0,-0.003016,0.029746,0.989627
1,-0.001508,0.014873,0.989627
2,0.000000,-0.000000,0.989627
3,0.001508,-0.014873,0.989627
4,0.003016,-0.029746,0.989627
0,0.032323,-0.016592,0.984686
1,0.016161,-0.008296,0.984686
2,-0.000000,0.000000,0.984686
3,-0.016161,0.008296,0.984686
4,-0.032323,0.016592,0.984686
0,-0.054771,0.004982,0.965021
1,-0.027385,0.002491,0.965021
2,0.000000,-0.000000,0.965021
3,0.027385,-0.002491,0.965021
4,0.054771,-0.004982,0.965021
0,0.083262,0.031510,0.909739
1,0.041631,0.015755,0.909739
2,-0.000000,0.000000,0.909739
3,-0.041631,-0.015755,0.909739
4,-0.083262,-0.031510,0.909739
0,-0.001702,0.052997,0.967468
1,-0.000851,0.026499,0.967468
2,-0.000000,0.000000,0.967468
3,0.000851,-0.026499,0.967468
4,0.001702,-0.052997,0.967468
0,-0.075813,0.041853,0.914464
1,-0.037907,0.020926,0.914464
2,-0.000000,-0.000000,0.914464
3,0.037906,-0.020926,0.914464
4,0.075813,-0.041853,0.914464
0,0.063188,0.009869,0.952835
1,0.031594,0.004934,0.952835
2,-0.000000,-0.000000,0.952835
3,-0.031594,-0.004934,0.952835
4,-0.063188,-0.009869,0.952835
0,0.030136,-0.069904,0.933524
1,0.015068,-0.034952,0.933524
2,0.000000,0.000000,0.933524
3,-0.015068,0.034952,0.933524
4,-0.030136,0.069904,0.933524
0,0.038883,0.073856,0.920392
1,0.019442,0.036928,0.920392
2,-0.000000,0.000000,0.920392
3,-0.019442,-0.036928,0.920392
4,-0.038883,-0.073856,0.920392
0,-0.035377,-0.013231,0.983452
1,-0.017689,-0.006616,0.983452
2,0.000000,0.000000,0.983452
3,0.017689,0.006616,0.983452
4,0.035377,0.013231,0.983452
0,0.029417,0.047601,0.963798
1,0.014709,0.023800,0.963798
2,0.000000,0.000000,0.963798
3,-0.014709,-0.023800,0.963798
4,-0.029417,-0.047601,0.963798
0,0.018149,-0.005643,0.995811
1,0.009075,-0.002821,0.995811
2,0.000000,-0.000000,0.995811
3,-0.009075,0.002821,0.995811
4,-0.018149,0.005643,0.995811
0,0.078291,-0.043618,0.908562
1,0.039145,-0.021809,0.908562
2,-0.000000,0.000000,0.908562
3,-0.039145,0.021809,0.908562
4,-0.078291,0.043618,0.908562
0,0.012582,-0.052534,0.966245
1,0.006291,-0.026267,0.966245
2,-0.000000,-0.000000,0.966245
3,-0.006291,0.026267,0.966245
4,-0.012582,0.052534,0.966245
0,-0.020376,-0.080611,0.920987
1,-0.010188,-0.040306,0.920987
2,0.000000,0.000000,0.920987
3,0.010188,0.040306,0.920987
4,0.020376,0.080611,0.920987
0,0.035547,-0.023150,0.979137
1,0.017773,-0.011575,0.979137
2,-0.000000,0.000000,0.979137
3,-0.017773,0.011575,0.979137
4,-0.035547,0.023150,0.979137
0,-0.030673,-0.002524,0.989009
1,-0.015336,-0.001262,0.989009
2,-0.000000,0.000000,0.989009
3,0.015336,0.001262,0.989009
4,0.030673,0.002524,0.989009
0,0.018266,0.086209,0.911511
1,0.009133,0.043104,0.911511
2,-0.000000,0.000000,0.911511
3,-0.009133,-0.043104,0.911511
4,-0.018266,-0.086209,0.911511
0,0.044311,0.026236,0.969307
1,0.022155,0.013118,0.969307
2,-0.000000,0.000000,0.969307
3,-0.022155,-0.013118,0.969307
4,-0.044311,-0.026236,0.969307
0,-0.068478,-0.037037,0.930530
1,-0.034239,-0.018519,0.930530
2,-0.000000,0.000000,0.930530
3,0.034239,0.018519,0.930530
4,0.068478,0.037037,0.930530
0,-0.085005,0.010661,0.916240
1,-0.042502,0.005330,0.916240
2,-0.000000,-0.000000,0.916240
3,0.042502,-0.005330,0.916240
4,0.085005,-0.010661,0.916240
0,0.025314,0.057354,0.954657
1,0.012657,0.028677,0.954657
2,-0.000000,0.000000,0.954657
3,-0.012657,-0.028677,0.954657
4,-0.025314,-0.057354,0.954657
0,0.042428,-0.079948,0.906796
1,0.021214,-0.039974,0.906796
2,0.000000,-0.000000,0.906796
3,-0.021214,0.039974,0.906796
4,-0.042428,0.079948,0.906796
0,-0.014377,-0.010063,0.996429
1,-0.007188,-0.005032,0.996429
2,-0.000000,0.000000,0.996429
3,0.007188,0.005032,0.996429
4,0.014377,0.010063,0.996429
0,0.016910,-0.058577,0.957090
1,0.008455,-0.029288,0.957090
2,0.000000,0.000000,0.957090
3,-0.008455,0.029288,0.957090
4,-0.016910,0.058577,0.957090
0,0.013289,0.042848,0.976675
1,0.006644,0.021424,0.976675
2,0.000000,-0.000000,0.976675
3,-0.006644,-0.021424,0.976675
4,-0.013289,-0.042848,0.976675
0,-0.031296,-0.088609,0.899755
1,-0.015648,-0.044305,0.899755
2,-0.000000,0.000000,0.899755
3,0.015648,0.044305,0.899755
4,0.031296,0.088609,0.899755
0,-0.052273,0.011508,0.966857
1,-0.026136,0.005754,0.966857
2,0.000000,-0.000000,0.966857
3,0.026136,-0.005754,0.966857
4,0.052273,-0.011508,0.966857
0,0.005871,-0.078991,0.928139
1,0.002936,-0.039496,0.928139
2,-0.000000,-0.000000,0.928139
3,-0.002936,0.039496,0.928139
4,-0.005871,0.078991,0.928139
0,0.024483,0.011606,0.991482
1,0.012242,0.005803,0.991482
2,0.000000,0.000000,0.991482
3,-0.012242,-0.005803,0.991482
4,-0.024483,-0.011606,0.991482
0,0.084085,-0.021962,0.913874
1,0.042042,-0.010981,0.913874
2,-0.000000,-0.000000,0.913874
3,-0.042042,0.010981,0.913874
4,-0.084085,0.021962,0.913874
0,0.090405,0.015225,0.904445
1,0.045202,0.007613,0.904445
2,-0.000000,0.000000,0.904445
3,-0.045202,-0.007613,0.904445
4,-0.090405,-0.015225,0.904445
0,-0.005637,-0.013025,0.997666
1,-0.002819,-0.006512,0.997666
2,-0.000000,-0.000000,0.997666
3,0.002819,0.006512,0.997666
4,0.005637,0.013025,0.997666
0,-0.064117,0.053934,0.919800
1,-0.032058,0.026967,0.919800
2,0.000000,-0.000000,0.919800
3,0.032058,-0.026967,0.919800
4,0.064117,-0.053934,0.919800
0,0.000465,-0.088724,0.910329
1,0.000232,-0.044362,0.910329
2,0.000000,0.000000,0.910329
3,-0.000232,0.044362,0.910329
4,-0.000465,0.088724,0.910329
0,-0.041201,0.052587,0.948590
1,-0.020601,0.026294,0.948590
2,0.000000,-0.000000,0.948590
3,0.020601,-0.026294,0.948590
4,0.041201,-0.052587,0.948590
0,-0.016982,-0.061224,0.953441
1,-0.008491,-0.030612,0.953441
2,0.000000,0.000000,0.953441
3,0.008491,0.030612,0.953441
4,0.016982,0.061224,0.953441
0,0.048061,0.004720,0.972987
1,0.024031,0.002360,0.972987
2,0.000000,0.000000,0.972987
3,-0.024031,-0.002360,0.972987
4,-0.048061,-0.004720,0.972987
0,-0.090936,-0.005381,0.905619
1,-0.045468,-0.002691,0.905619
2,0.000000,-0.000000,0.905619
3,0.045468,0.002691,0.905619
4,0.090936,0.005381,0.905619
0,0.079793,-0.015059,0.924559
1,0.039897,-0.007529,0.924559
2,-0.000000,-0.000000,0.924559
3,-0.039897,0.007529,0.924559
4,-0.079793,0.015059,0.924559
0,-0.061163,0.009103,0.955872
1,-0.030581,0.004551,0.955872
2,-0.000000,-0.000000,0.955872
3,0.030581,-0.004551,0.955872
4,0.061163,-0.009103,0.955872
0,0.002241,0.089890,0.907972
1,0.001121,0.044945,0.907972
2,-0.000000,0.000000,0.907972
3,-0.001121,-0.044945,0.907972
4,-0.002241,-0.089890,0.907972
